,id,name,asins,brand,categories,keys,manufacturer,reviews.date,reviews.dateAdded,reviews.dateSeen,reviews.didPurchase,reviews.doRecommend,reviews.id,reviews.numHelpful,reviews.rating,reviews.sourceURLs,reviews.text,reviews.title,reviews.userCity,reviews.userProvince,reviews.username,numReviews
24,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",B01AHB9CN2,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets","841667104676,amazon/53004484,amazon/b01ahb9cn2,0841667104676,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/5620406,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/b01ahb9cn2",Amazon,2017-01-27T00:00:00.000Z,2017-07-03T23:27:36Z,"2017-06-07T09:04:00.000Z,2017-04-30T00:44:00.000Z",,True,r24,0.0,5.0,"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=140,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=106","Great size, easy to carry for traveling. Need to spend more time Looking into apps for contact manegement, interactive calenders and most important, music storage and use.",First Tablet. Lots of possibilities.,,,Laser301,2814
25,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",B01AHB9CN2,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets","841667104676,amazon/53004484,amazon/b01ahb9cn2,0841667104676,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/5620406,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/b01ahb9cn2",Amazon,2017-01-27T00:00:00.000Z,2017-07-03T23:27:36Z,"2017-06-07T09:04:00.000Z,2017-04-30T00:44:00.000Z",,True,r25,0.0,4.0,"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=140,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=107",I purchased this when my last tablet died. It meets all basic needs and the price was great.,Great price for a basic tablet.,,,doglover,2814
26,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",B01AHB9CN2,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets","841667104676,amazon/53004484,amazon/b01ahb9cn2,0841667104676,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/5620406,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/b01ahb9cn2",Amazon,2017-01-27T00:00:00.000Z,2017-07-03T23:27:36Z,"2017-06-07T09:04:00.000Z,2017-04-30T00:44:00.000Z",,True,r26,0.0,4.0,"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=140,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=107","Perfect for downloading and reading books !! Perfect size and has a nice, bright screen.","Great, quality tablet",,,Dave,2814
27,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",B01AHB9CN2,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets","841667104676,amazon/53004484,amazon/b01ahb9cn2,0841667104676,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/5620406,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/b01ahb9cn2",Amazon,2017-01-27T00:00:00.000Z,2017-07-03T23:27:36Z,"2017-06-07T09:04:00.000Z,2017-04-30T00:44:00.000Z",,True,r27,0.0,5.0,"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=140,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=107",I was surprised when I learned of the capabilities of this device. Now my husband has more access to his desktop and I am doing things which I couldn't on his device.,Excellent for simple games and social media.,,,James,2814
28,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",B01AHB9CN2,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets","841667104676,amazon/53004484,amazon/b01ahb9cn2,0841667104676,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/5620406,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/b01ahb9cn2",Amazon,2017-01-27T00:00:00.000Z,2017-07-03T23:27:36Z,"2017-06-07T09:04:00.000Z,2017-04-30T00:44:00.000Z",,True,r28,0.0,5.0,"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=140,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=107",I got it for my son. Its user friendly and durable.,I like it,,,NIQUE88,2814
29,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",B01AHB9CN2,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets","841667104676,amazon/53004484,amazon/b01ahb9cn2,0841667104676,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/5620406,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/b01ahb9cn2",Amazon,2017-01-27T00:00:00.000Z,2017-07-03T23:27:36Z,"2017-06-07T09:04:00.000Z,2017-04-30T00:44:00.000Z",,True,r29,0.0,5.0,"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=140,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=107","The visual quality on the Fire 8 HD is amazing. It runs very fast and is easy to use, very durable.",Great Tablet,,,Awesomelena,2814
30,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",B01AHB9CN2,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets","841667104676,amazon/53004484,amazon/b01ahb9cn2,0841667104676,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/5620406,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/b01ahb9cn2",Amazon,2017-01-27T00:00:00.000Z,2017-07-03T23:27:36Z,"2017-06-07T09:04:00.000Z,2017-04-30T00:44:00.000Z",,True,r30,0.0,5.0,"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=140,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=107",If your looking for a affordable gift this is it!.,looking for a great gift that is affordable.,,,Ryno513,2814
31,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",B01AHB9CN2,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets","841667104676,amazon/53004484,amazon/b01ahb9cn2,0841667104676,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/5620406,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/b01ahb9cn2",Amazon,2017-01-27T00:00:00.000Z,2017-07-03T23:27:36Z,"2017-06-07T09:04:00.000Z,2017-04-30T00:44:00.000Z",,True,r31,0.0,5.0,"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=140,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=107","This is a great tablet for the price, would recommend it to anyone looking for a basic tablet.","Great Tablet, Great Price",,,ChrisV,2814
32,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",B01AHB9CN2,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets","841667104676,amazon/53004484,amazon/b01ahb9cn2,0841667104676,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/5620406,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/b01ahb9cn2",Amazon,2017-02-03T00:00:00.000Z,2017-07-03T23:26:17Z,"2017-06-07T09:04:00.000Z,2017-04-30T00:42:00.000Z",,True,r32,0.0,4.0,"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=124,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=90",Works great. Love the portability of books. Overall great product,Great product,,,Firemedic,2814
33,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",B01AHB9CN2,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets","841667104676,amazon/53004484,amazon/b01ahb9cn2,0841667104676,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/5620406,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/b01ahb9cn2",Amazon,2017-02-03T00:00:00.000Z,2017-07-03T23:26:17Z,"2017-06-07T09:04:00.000Z,2017-04-30T00:42:00.000Z",,True,r33,0.0,5.0,"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=124,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=91",I am still learning all the things I can do with my new Kindle Fire. It is so much better (lighter in weight and easier to use) than my old tablet.,Enjoying my new tablet,,,GrandmaKay,2814
34,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",B01AHB9CN2,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets","841667104676,amazon/53004484,amazon/b01ahb9cn2,0841667104676,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/5620406,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/b01ahb9cn2",Amazon,2017-02-03T00:00:00.000Z,2017-07-03T23:26:17Z,"2017-06-07T09:04:00.000Z,2017-04-30T00:42:00.000Z",,True,r34,0.0,5.0,"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=124,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=91",Just the right size for reading books and playing some games.,Perfect size,,,rick,2814
35,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",B01AHB9CN2,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets","841667104676,amazon/53004484,amazon/b01ahb9cn2,0841667104676,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/5620406,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/b01ahb9cn2",Amazon,2017-02-03T00:00:00.000Z,2017-07-03T23:26:17Z,"2017-06-07T09:04:00.000Z,2017-04-30T00:42:00.000Z",,True,r35,0.0,5.0,"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=124,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=91",I love everything about this tablet! The imaging is sharp and clear. It's fast and light weight. Love it!,Love my Amazon Fire HD 8 tablet,,,ProudOwner,2814
36,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",B01AHB9CN2,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets","841667104676,amazon/53004484,amazon/b01ahb9cn2,0841667104676,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/5620406,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/b01ahb9cn2",Amazon,2017-02-03T00:00:00.000Z,2017-07-03T23:26:17Z,"2017-06-07T09:04:00.000Z,2017-04-30T00:42:00.000Z",,True,r36,0.0,4.0,"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=124,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=91",Overall a nice product for traveling purposes Value for money,Great product,,,Gift,2814
37,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",B01AHB9CN2,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets","841667104676,amazon/53004484,amazon/b01ahb9cn2,0841667104676,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/5620406,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/b01ahb9cn2",Amazon,2017-02-03T00:00:00.000Z,2017-07-03T23:26:17Z,"2017-06-07T09:04:00.000Z,2017-04-30T00:42:00.000Z",,True,r37,0.0,5.0,"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=124,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=91","My children love this table great quality of pictures, excellent camera",Great for kids,,,Keykey,2814
38,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",B01AHB9CN2,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets","841667104676,amazon/53004484,amazon/b01ahb9cn2,0841667104676,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/5620406,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/b01ahb9cn2",Amazon,2017-02-03T00:00:00.000Z,2017-07-03T23:26:17Z,"2017-06-07T09:04:00.000Z,2017-04-30T00:42:00.000Z",,True,r38,0.0,5.0,"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=124,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=91",I bought 3 tablets and my family was not disappointed.,Great Tablet,,,Christine,2814
39,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",B01AHB9CN2,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets","841667104676,amazon/53004484,amazon/b01ahb9cn2,0841667104676,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/5620406,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/b01ahb9cn2",Amazon,2017-02-03T00:00:00.000Z,2017-07-03T23:26:17Z,"2017-06-07T09:04:00.000Z,2017-04-30T00:42:00.000Z",,True,r39,0.0,5.0,"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=124,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=91",Great tablet fast screen good size never gives me problem,Great,,,Dodgerfan1,2814
40,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",B01AHB9CN2,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets","841667104676,amazon/53004484,amazon/b01ahb9cn2,0841667104676,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/5620406,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/b01ahb9cn2",Amazon,2017-02-06T00:00:00.000Z,2017-07-03T23:25:07Z,"2017-06-07T09:04:00.000Z,2017-04-30T00:42:00.000Z",,True,r40,1.0,4.0,"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=113,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=79","Bought this for my 87 year old grandmother who wanted to be able to play games and read books from the library. My aunt lives with her and can help her use it so its perfect for that type of user. After playing with It, I would consider it for just about anyone other than a hardcore user that wants the latest and greatest tech. if you are tech saavy, you can do more with these Fire tablets than advertised.",Good low cost option for tablet,,,WayneRules,2814
41,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",B01AHB9CN2,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets","841667104676,amazon/53004484,amazon/b01ahb9cn2,0841667104676,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/5620406,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/b01ahb9cn2",Amazon,2017-02-06T00:00:00.000Z,2017-07-03T23:25:07Z,"2017-06-07T09:04:00.000Z,2017-04-30T00:42:00.000Z",,True,r41,0.0,5.0,"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=113,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=80",This is exactly what the person wanted as a gift and she enjoys using it.,Enjoyable,,,Rksajw,2814
42,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",B01AHB9CN2,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets","841667104676,amazon/53004484,amazon/b01ahb9cn2,0841667104676,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/5620406,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/b01ahb9cn2",Amazon,2017-02-06T00:00:00.000Z,2017-07-03T23:25:07Z,"2017-06-07T09:04:00.000Z,2017-04-30T00:42:00.000Z",,True,r42,0.0,4.0,"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=113,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=80",Does all basic functions of a tablet. Hardcore users may want an iPad.,Good starter tablet,,,Stevedb,2814
43,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",B01AHB9CN2,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets","841667104676,amazon/53004484,amazon/b01ahb9cn2,0841667104676,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/5620406,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/b01ahb9cn2",Amazon,2017-02-05T00:00:00.000Z,2017-07-03T23:25:07Z,"2017-06-07T09:04:00.000Z,2017-04-30T00:42:00.000Z",,True,r43,0.0,4.0,"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=113,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=80",Works great for a simple tablet. Not a huge fan of the silk browser but it could be worse! I am very happy with my purchase!,"Priced to sell, nice little unit!",,,BennyJames,2814
44,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",B01AHB9CN2,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets","841667104676,amazon/53004484,amazon/b01ahb9cn2,0841667104676,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/5620406,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/b01ahb9cn2",Amazon,2017-02-05T00:00:00.000Z,2017-07-03T23:25:07Z,"2017-06-07T09:04:00.000Z,2017-04-30T00:42:00.000Z",,True,r44,0.0,5.0,"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=113,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=80",It's fast and easy to use. This is my second kindle fire .,Love the camera,,,Chris,2814
45,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",B01AHB9CN2,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets","841667104676,amazon/53004484,amazon/b01ahb9cn2,0841667104676,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/5620406,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/b01ahb9cn2",Amazon,2017-02-05T00:00:00.000Z,2017-07-03T23:25:07Z,"2017-06-07T09:04:00.000Z,2017-04-30T00:42:00.000Z",,True,r45,0.0,4.0,"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=113,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=80",More flexibility than a Kindle and bigger screen. Like it because I can surf the web and download and read books.,Was looking for an Kindle,,,Legs,2814
46,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",B01AHB9CN2,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets","841667104676,amazon/53004484,amazon/b01ahb9cn2,0841667104676,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/5620406,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/b01ahb9cn2",Amazon,2017-02-05T00:00:00.000Z,2017-07-03T23:25:07Z,"2017-06-07T09:04:00.000Z,2017-04-30T00:42:00.000Z",,True,r46,0.0,5.0,"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=113,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=80","For the money you cannot beat this tablet. Full of features, picture quality is great, and very fast speed while using the internet.",great tablet for the money,,,Ralpho,2814
47,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",B01AHB9CN2,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets","841667104676,amazon/53004484,amazon/b01ahb9cn2,0841667104676,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/5620406,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/b01ahb9cn2",Amazon,2017-02-05T00:00:00.000Z,2017-07-03T23:25:07Z,"2017-06-07T09:04:00.000Z,2017-04-30T00:42:00.000Z",,True,r47,0.0,5.0,"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=113,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=80","Easy to use, solid build, sharp HP screen for movies. Who needs more?",Nice HD tablet,,,TechMan,2814
48,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",B01AHB9CN2,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets","841667104676,amazon/53004484,amazon/b01ahb9cn2,0841667104676,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/5620406,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/b01ahb9cn2",Amazon,2017-03-20T00:00:00.000Z,2017-07-03T23:11:25Z,"2017-06-07T09:03:00.000Z,2017-04-30T00:41:00.000Z,2017-03-21T10:52:00.000Z",,True,r48,0.0,5.0,"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=59,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=25,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded",Tablet is perfect for beginners who just want basic,Ease of use,,,auntscrappie,2814
49,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",B01AHB9CN2,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets","841667104676,amazon/53004484,amazon/b01ahb9cn2,0841667104676,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/5620406,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/b01ahb9cn2",Amazon,2017-03-20T00:00:00.000Z,2017-07-03T23:11:25Z,"2017-06-07T09:03:00.000Z,2017-03-21T10:52:00.000Z,2017-04-30T00:41:00.000Z",,True,r49,0.0,5.0,"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=59,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=26","this is my first tablet .. love it .. actually read my first e-book on it .. large screen, easy to read & play games .. fits nicely in my purse",Awesome,,,grannybear,2814
